vm_id,samples,days_observed,cpu_cores,cpu_mean,cpu_last_3_days_mean,cpu_p95,cpu_max,cpu_below_5_pct,memory_mean,disk_mean,network_mean,outbound_network_mean,low_cpu_mean,low_recent_cpu,low_cpu_p95,mostly_idle_cpu,low_memory,low_disk,low_outbound_network,low_secondary_resource_count,possible_bursty,core_low_cpu,consistently_low_usage,reference_label,baseline_label,baseline_agrees
128,8613,29.99944444444445,32,6.10019812562916,3.693650449184304,7.579583333333331,14.802083333333332,22.87240218274701,0.6933747321229254,692.696495607415,207.92618858365984,188.249564526576,False,False,False,False,True,False,False,1,False,False,False,False,False,True
129,8616,29.99944444444445,4,2.98441292970802,2.233183834876544,3.6,30.633333333333336,98.4911792014856,4.120897528745613,15.09933135283936,26.5118892900404,8.087838823458599,False,False,True,True,True,False,False,1,False,False,False,False,False,True
13,8635,29.99944444444445,1,0.0092795102986185,0.0258873456790123,0.0,2.0,100.0,1.7083745740980776,0.9779899081809912,0.0733360906609314,0.0018595417321531,True,True,True,True,True,True,True,3,False,True,True,True,True,True
130,2060,7.191655092592592,0,2.858504428166897,2.8676249724426808,2.9084375,6.358333333333333,99.85436893203884,5.511175368715508,18.09508321775312,36.24602866389274,18.84260980120204,False,False,True,True,True,False,False,1,False,False,False,False,False,True
131,8617,29.99944444444445,16,2.029922574789916,2.0308300953483243,2.620833333333333,13.3125,99.86074039688988,1.9014051914000032,36.90018669775546,55.0931805612669,31.12096307622593,False,False,True,True,True,False,False,1,False,False,False,False,False,True
132,8619,29.99944444444445,16,1.6281793921793488,1.82791763117284,2.279583333333332,3.825,100.0,0.4324999740813905,1.276557002575102,0.0,0.0,True,True,True,True,True,True,True,3,False,True,True,True,True,True
133,8618,29.99944444444445,32,3.692062091259447,3.4694797522597005,7.708541666666656,13.358333333333333,93.94291018797864,0.6600524638235901,32.14405623385665,23.835507976590595,12.80915181553961,False,False,False,False,True,False,False,1,False,False,False,False,False,True
134,8617,29.99944444444445,4,3.868449378751688,2.9155768912431714,10.733333333333333,98.63333333333334,89.33503539514912,5.89995555270613,40.60109356621484,190.14381974935824,94.73399330737732,False,False,False,False,False,False,False,0,False,False,False,False,False,True
135,8617,29.99944444444445,32,5.191233090919757,7.516574349647266,7.7054166666666655,9.7875,54.92630846002089,0.0650803167446271,8.29688603822003,7.179696947089891,2.516819955217889,False,False,False,False,True,False,False,1,False,False,False,False,False,True
136,8614,29.99944444444445,16,1.6493784343317082,1.8041425540123457,1.8666666666666665,4.108333333333333,100.0,0.3801260718049554,21.42426733548164,5.850695434895575,2.084488153283138,True,True,True,True,True,False,False,1,False,True,False,False,False,True
137,8614,29.99944444444445,8,1.243450066060787,1.2907228284832453,1.4083333333333334,5.6,99.98839099140932,1.3771220890391584,13.179801558243629,3.90469612037989,0.4472470065342133,True,True,True,True,True,False,True,2,False,True,True,True,True,True
138,8619,29.99944444444445,8,1.5631581297870891,1.6639274691358024,1.6916666666666669,5.975,99.98839772595429,0.1519493569875151,13.06505045147579,3.9524306764125767,0.4903568528002917,True,True,True,True,True,False,True,2,False,True,True,True,True,True
139,8619,29.99944444444445,8,1.410202380527389,1.570600098204265,1.6916666666666669,6.133333333333334,99.98839772595429,0.1469713689217537,13.414627476531413,4.511659139870069,1.0400025745483457,True,True,True,True,True,False,True,2,False,True,True,True,True,True
14,16143,29.99944444444445,0,0.2409292469388176,0.0,0.0,92.3,99.6778789568234,2.1146935803706484,16.05404199962832,1.199540564537777,0.2473548906646843,True,True,True,True,True,False,True,2,True,True,True,False,True,False
140,8619,29.99944444444445,8,1.5508605019917237,1.5349826388888888,1.6333333333333335,8.708333333333334,99.93038635572572,1.328765119412071,13.57730682319962,3.894032563715821,0.4276288819275244,True,True,True,True,True,False,True,2,False,True,True,True,True,True
141,8633,29.99944444444445,2,0.925999142272454,1.0063795194003529,1.0666666666666669,5.7,99.9884165411792,4.400762032276654,2.078714295408956,5.178438126862776,2.8332482960364342,True,True,True,True,True,True,False,2,False,True,True,True,False,False
142,8634,29.99944444444445,2,10.861107089542632,3.0095568783068782,25.94500000000001,107.33333333333334,60.49339819318972,14.962000047880338,1138.334669696119,11.668164390688714,2.7496753330318304,False,False,False,False,False,False,False,0,False,False,False,False,False,True
143,8617,29.99944444444445,8,4.274189793707897,3.882156635802469,7.1749999999999545,93.19166666666666,94.48764071022396,0.9239399177326832,9.81183825651738,392.3252789336693,191.5869167813348,False,False,False,False,True,False,False,1,False,False,False,False,False,True
144,8614,29.99944444444445,8,1.1288804140484543,1.1455067791005291,1.275,2.975,100.0,0.6792106638022619,7.766072917872314,3.273703937112342,0.0086066978451468,True,True,True,True,True,True,True,3,False,True,True,True,True,True
145,8614,29.99944444444445,32,11.708729248897145,13.262075617283951,20.54437499999998,73.93125,6.53587183654516,0.5795159742892286,2349.437135981424,273.83216414032523,260.68017513018674,False,False,False,False,True,False,False,1,False,False,False,False,False,True
146,8615,29.99944444444445,4,2.314817776052541,2.1474010942760944,2.716666666666667,31.0,98.57225769007545,5.0703788006239305,10.953475354206638,623.0204206227769,427.55149421417553,False,False,True,True,True,False,False,1,False,False,False,False,False,True
147,8612,29.99944444444445,4,1.4842523517729624,1.6282189758869945,2.5,14.35,99.77937761263354,3.035333261006309,20.554065638134382,42.79301698714146,18.975191512569587,True,True,True,True,True,False,False,1,False,True,False,False,False,True
148,8618,29.99944444444445,4,0.8582504535509873,0.5135030864197531,1.2166666666666668,3.65,100.0,0.6336223133864333,2.4462404978534007,0.8150824208668256,0.4481857999147393,True,True,True,True,True,True,True,3,False,True,True,True,True,True
149,8616,29.99944444444445,2,1.1832141805244172,1.1575617283950617,3.2,94.53333333333336,98.64206128133704,11.15488528170252,458.0084231218719,1.2393843041823542,0.5441151991900599,True,True,True,True,False,False,True,1,True,True,False,False,False,True
15,8632,29.99944444444445,1,2.4735694680666875,1.753472222222222,3.1333333333333333,11.533333333333331,99.88415199258571,17.19230950000303,6.791719823786552,0.4977554625376681,0.3798488685652725,False,True,True,True,False,True,True,2,False,False,False,False,False,True
150,10370,29.99944444444445,2,0.7164878917289718,0.0,2.769999999999951,94.73333333333332,97.21311475409836,9.230639712821237,290.81422223281913,0.26737968663716,0.1875603995276126,True,True,True,True,False,False,True,1,True,True,False,False,True,False
151,8617,29.99944444444445,2,0.5161496363422787,0.5008101851851852,0.5,2.0,100.0,4.159995609751437,12.040614143892547,0.1365396092824432,0.1362327223792931,True,True,True,True,True,False,True,2,False,True,True,True,True,True
152,6873,23.90164351851852,2,0.429571563716042,0.3350510728982951,0.5,87.53333333333335,99.91270187690964,3.85436871866984,4.190025913269039,0.004658209372308,0.0041053212594024,True,True,True,True,True,True,True,3,True,True,True,False,True,False
153,8618,29.99944444444445,2,0.503409327257668,0.5003616898148148,0.5,1.5,100.0,4.910992463154682,12.144662152717968,0.1080388359223355,0.1079872642764264,True,True,True,True,True,False,True,2,False,True,True,True,True,True
154,8613,29.99944444444445,2,0.5141333281963725,0.5,0.5,1.7,100.0,2.9686141331086247,11.355740600846836,0.1022873910021245,0.1022873910021245,True,True,True,True,True,False,True,2,False,True,True,True,True,True
155,8617,29.99944444444445,1,3.121732510716496,3.045216049382716,4.0,13.933333333333332,95.9614715098062,3.6768228175578193,0.5157803001222985,19.69830170860692,10.082714143811392,False,False,True,True,True,True,False,2,False,False,False,False,False,True
156,8615,29.99944444444445,2,5.74734467940649,6.792639187772443,9.533333333333331,95.0,45.118978525827046,15.648175112349614,71.13697591471532,10.278674796216874,3.370007110320517,False,False,False,False,False,False,False,0,False,False,False,False,False,True
157,8365,29.127847222222226,0,3.0882431996508504,3.013888888888889,3.466666666666667,94.73333333333332,99.53377166766288,10.756001968144991,12.258825158039146,0.4772663008108316,0.4247532788656518,False,False,True,True,False,False,True,1,True,False,False,False,False,True
158,8613,29.99944444444445,1,0.094361551022993,0.3527006172839506,0.4666666666666666,57.26666666666667,99.9187275049344,2.1596683670690147,5.438569323139159,0.2468831721705283,0.0009675297031618,True,True,True,True,True,True,True,3,False,True,True,True,True,True
159,8613,29.99944444444445,1,3.375297066415144,3.129779837775202,5.0,9.533333333333331,94.91466388018112,4.341528898983468,12.431044117782188,0.533093932397311,0.51562421607702,False,False,False,False,True,False,True,2,False,False,False,False,False,True
16,16141,29.99944444444445,0,0.239927012252147,0.0,0.0,92.0,99.68403444644072,2.066450760229401,15.725834830555726,1.2174534828490593,0.2388740887594738,True,True,True,True,True,False,True,2,True,True,True,False,True,False
160,8614,29.99944444444445,1,3.060711810633449,3.015432098765432,3.466666666666667,7.133333333333334,99.55885767355468,3.690505485664641,11.239189489920856,0.4453935595014072,0.4271906340312423,False,False,True,True,True,False,True,2,False,False,False,False,False,True
163,8615,29.99944444444445,1,0.4494527391741553,0.7998070987654321,1.2,17.0,99.9883923389437,1.2314519982142078,1.2732227345750269,0.1323163732507899,0.0094143658624215,True,True,True,True,True,True,True,3,False,True,True,True,True,True
164,8618,29.99944444444445,2,1.5626556819060882,1.7010030864197532,2.0,9.966666666666669,99.9187746576932,3.9649899567611135,5.953912747150738,0.62608782523786,0.4833014092093924,True,True,True,True,True,True,True,3,False,True,True,True,True,True
165,8619,29.99944444444445,2,2.083176334307556,2.4067708333333333,2.5,12.9,99.8259658893143,4.586875017904628,40.67101887586573,0.8938121842577116,0.6336875426851062,False,False,True,True,True,False,True,2,False,False,False,False,False,True
166,8617,29.99944444444445,2,1.829350209575346,2.374247685185185,2.733333333333333,11.466666666666669,99.88395033074156,1.9831934648899407,5.47216762097521,0.2570042210056136,0.16875682889957,True,False,True,True,True,True,True,3,False,False,False,False,False,True
167,8615,29.99944444444445,2,2.246669311535824,2.210293549633063,2.766666666666667,11.1,99.90713871154962,2.7304136136947554,35.43639944501233,0.591304387880128,0.411505587338437,False,False,True,True,True,False,True,2,False,False,False,False,False,True
168,21267,29.99944444444445,2,1.516477441932372,0.0,13.666666666666668,21.3,89.11929280105328,10.28000800018255,3.4698316876198096,0.0399547029043431,0.0364194918574943,True,True,False,False,False,True,True,2,False,False,False,False,False,True
169,8636,29.99944444444445,1,0.3582841313387863,0.3548721340388007,0.6,19.133333333333333,99.94210282538212,8.600597061284207,8.61750790380943,0.0327936113600773,0.0113969209731136,True,True,True,True,False,False,True,1,False,True,False,False,True,False
17,8636,29.99944444444445,1,0.0294333387779427,0.0344579715379251,0.1333333333333333,11.466666666666669,99.97684113015283,5.537224247598705,3.053257225058406,0.4422220091164046,0.1748586763321594,True,True,True,True,True,True,True,3,False,True,True,True,True,True
170,8633,29.99944444444445,1,0.0027353510615412,0.0255090216851514,0.0,6.466666666666666,99.9884165411792,0.8404370949577102,0.3415810954557624,0.3936533677527537,0.035640648011782,True,True,True,True,True,True,True,3,False,True,True,True,True,True
171,8636,29.99944444444445,1,0.196428158841313,0.4391856501937614,0.6,84.13333333333334,99.57156090782767,2.297467784089546,5.285362127065462,1.123780023820552,0.5084041884470323,True,True,True,True,True,True,True,3,False,True,True,True,True,True
172,8612,29.99944444444445,1,1.461274412226572,1.4666666666666666,1.4666666666666666,22.2,99.96516488620529,7.065879023019998,1.6280959016212149,0.0388914692676884,0.002059142282087,True,True,True,True,False,True,True,2,False,True,True,True,True,True
173,8614,29.99944444444445,2,0.0117641471600143,0.0291701739618406,0.0,39.333333333333336,99.95356396563734,0.4086575804744716,5.453198666514199,0.0171890720532466,0.0016716972370559,True,True,True,True,True,True,True,3,False,True,True,True,True,True
174,9261,29.99944444444445,2,1.0143371331903888,0.4164446999457059,1.5666666666666669,6.066666666666666,99.94601015009178,2.2422252244141534,1.9233828754479871,0.0471511355865097,0.0008854335384947,True,True,True,True,True,True,True,3,False,True,True,True,True,True
175,8615,29.99944444444445,1,0.162243293560763,0.0060956790123456,1.0,2.8,100.0,0.1448734635089738,0.612095385429686,0.0142851615399496,0.013519055910234,True,True,True,True,True,True,True,3,False,True,True,True,True,True
176,8634,29.99944444444445,1,1.1334006199190354,1.144380069524913,1.8,15.266666666666667,99.93050729673384,2.2128795727160075,1.1325354824312432,0.0941813649249368,0.0059460383643844,True,True,True,True,True,True,True,3,False,True,True,True,True,True
177,8632,29.99944444444445,1,1.0807306147667597,1.053870771947249,1.4666666666666666,8.333333333333334,99.95366079703427,1.9973365688164515,1.854643712211483,0.056736837459729,0.0541721832384482,True,True,True,True,True,True,True,3,False,True,True,True,True,True
178,8634,29.99944444444445,1,0.0543863132466329,0.029646164021164,0.2,15.133333333333333,99.98841788278897,2.470772189733828,1.235403223137761,0.1306534520224583,0.011075813230087,True,True,True,True,True,True,True,3,False,True,True,True,True,True
179,20265,29.99944444444445,4,0.073825355703594,0.0,0.5166666666666666,4.633333333333333,100.0,0.5719682272210207,0.531941858892266,0.160782959124928,0.1433835019327247,True,True,True,True,True,True,True,3,False,True,True,True,True,True
18,16143,29.99944444444445,0,0.2410724241378394,0.0,0.0,92.28333333333336,99.6778789568234,2.0438959835007187,15.950023746102543,1.1830597369344815,0.2410559788556443,True,True,True,True,True,False,True,2,True,True,True,False,True,False
180,20264,29.99944444444445,1,0.14201859409617,0.0,1.0,16.53333333333333,99.99013028030004,6.592578518406142,0.53119403666803,0.1655415186208711,0.1482428374034177,True,True,True,True,False,True,True,2,False,True,True,True,True,True
181,8618,29.99944444444445,4,0.2852189216368839,0.2833333333333332,0.2833333333333333,0.7833333333333333,100.0,0.667811471843612,0.1834222944225264,1.001028854335886,1.000533766535159,True,True,True,True,True,True,True,3,False,True,True,True,True,True
182,8619,29.99944444444445,4,0.5000676799319332,0.5,0.5,0.75,100.0,0.9518229488646672,0.0738910159724639,1.2198727617279654,1.1099866573848474,True,True,True,True,True,True,False,2,False,True,True,True,True,True
183,11288,29.99944444444445,8,43.79322719561081,0.4666666666666666,103.93333333333334,105.7,51.49716513111269,16.78190947842431,3.249870940491511,156.5291502440488,3.7522122859029294,False,True,False,False,False,True,False,1,False,False,False,False,False,True
184,11286,29.99944444444445,8,42.48933507148802,0.4583333333333333,103.25,104.99166666666666,52.55183413078149,16.469069135826807,3.8490738004095264,144.93246027261182,3.5085905081784934,False,True,False,False,False,True,False,1,False,False,False,False,False,True
185,11285,29.99944444444445,8,43.8664389001684,0.0,103.725,105.18333333333334,51.35135135135135,16.38971741617145,3.1107808673382444,114.5570560075478,3.1228844733762764,False,True,False,False,False,True,False,1,False,False,False,False,False,True
186,11284,29.99944444444445,8,42.97630297090262,0.4416666666666665,104.61666666666666,105.53333333333336,52.52570010634526,16.322806655861886,3.10817848134181,132.47251364473095,3.336198926521506,False,True,False,False,False,True,False,1,False,False,False,False,False,True
187,11285,29.99944444444445,8,43.73192689593305,0.0,104.76666666666668,105.56666666666666,52.02481169694284,16.500575361356336,3.2506501016337084,116.9066636592866,3.41252603350964,False,True,False,False,False,True,False,1,False,False,False,False,False,True
188,11284,29.99944444444445,8,43.53099319343143,0.0,104.5,105.4,52.53456221198156,16.44868470205986,4.007546313379795,112.75471788712882,2.936456360410632,False,True,False,False,False,True,False,1,False,False,False,False,False,True
189,11286,29.99944444444445,8,43.41245961465509,0.0,104.44166666666666,105.31666666666666,52.72018429913167,16.532851903443046,3.024691828639197,126.4034998627104,3.980261307892887,False,True,False,False,False,True,False,1,False,False,False,False,False,True
19,16138,29.99944444444445,0,0.2450412808573671,0.0,0.0,92.58333333333334,99.68397570950552,1.9475011760788643,15.654380964183911,1.1755959020118143,0.2335842937993142,True,True,True,True,True,False,True,2,True,True,True,False,True,False
190,11285,29.99944444444445,8,43.07634327270598,0.0,103.84833333333331,105.31666666666666,52.67168808152415,16.2343213639788,2.9612269645876195,112.63058905599888,3.422923494562839,False,True,False,False,False,True,False,1,False,False,False,False,False,True
191,11283,29.99944444444445,8,43.01545412185036,0.0,104.59166666666664,105.775,52.72533900558363,16.403538928001986,3.15385107595291,127.89472379595354,3.255126500726075,False,True,False,False,False,True,False,1,False,False,False,False,False,True
192,11285,29.99944444444445,8,42.61582614389992,0.0,104.52333333333334,105.69166666666666,53.38059370846256,16.252611173409917,4.5225689805198,118.50875525473886,3.6431721957951466,False,True,False,False,False,True,False,1,False,False,False,False,False,True
193,11286,29.99944444444445,8,44.11557617853969,0.375,104.55,105.55833333333334,52.19741272372851,16.64689740581613,3.971441651266213,126.69252318506705,3.192535421044193,False,True,False,False,False,True,False,1,False,False,False,False,False,True
194,11286,29.99944444444445,8,42.951658331737086,0.0,103.56458333333332,105.69166666666666,52.50753145489988,16.216090880631814,4.268255042749993,138.73677535422618,3.1601802002120976,False,True,False,False,False,True,False,1,False,False,False,False,False,True
195,11288,29.99944444444445,8,43.688034768239135,0.0,104.38333333333334,105.625,52.888022678951096,16.761368692023446,3.398906490342086,131.010090198702,3.3858221287925403,False,True,False,False,False,True,False,1,False,False,False,False,False,True
196,11286,29.99944444444445,8,42.94043455350938,0.0,103.89166666666668,105.26666666666668,53.535353535353536,16.272022890189852,2.862207975585169,134.53501800614373,4.051267478460461,False,True,False,False,False,True,False,1,False,False,False,False,False,True
197,11286,29.99944444444445,8,43.370947595474114,0.0,104.01666666666668,104.9,52.39234449760766,16.460544565567027,3.054378964705919,117.1513361124472,3.042512285202344,False,True,False,False,False,True,False,1,False,False,False,False,False,True
198,11282,29.99944444444445,8,43.14957412260915,0.0,103.87458333333332,105.11666666666666,52.52614784612657,16.47796978373998,3.0631608565064514,129.59661232029606,3.1387287292667545,False,True,False,False,False,True,False,1,False,False,False,False,False,True
199,11287,29.99944444444445,8,42.83040714475246,0.0,104.41666666666666,105.325,52.91042792593249,16.45164125534076,3.111759474885195,150.90960718745336,3.4038327398166155,False,True,False,False,False,True,False,1,False,False,False,False,False,True
2,16142,29.99944444444445,0,0.2407364181578963,0.0,0.0,92.26666666666668,99.6778590013629,1.9850049409090824,15.882591996035188,1.1876078965844796,0.2452670053277165,True,True,True,True,True,False,True,2,True,True,True,False,True,False
20,8615,29.99944444444445,0,0.1862878348194657,1.857488075196409,0.5,58.96666666666667,99.6285548461985,3.4364659171784675,13.508972721996518,0.0201044689495066,0.0042019733023795,True,True,True,True,True,False,True,2,False,True,True,True,True,True
200,11283,29.99944444444445,8,43.24656216464412,0.0,103.95,104.59166666666664,52.53921829300718,10.28170437322853,3.950566621478613,112.89717475794318,2.7988083366307244,False,True,False,False,False,True,False,1,False,False,False,False,False,True
201,11285,29.99944444444445,8,43.25213724956553,0.0,103.96666666666664,104.875,53.68187859991139,16.448296217514596,3.103227116505805,116.38856194511936,3.105442917246196,False,True,False,False,False,True,False,1,False,False,False,False,False,True
202,11282,29.99944444444445,8,44.19566042295224,0.0,104.35833333333332,105.46666666666664,52.64137564261656,16.75800954351798,3.073405802966165,143.92933387251327,3.305093637871514,False,True,False,False,False,True,False,1,False,False,False,False,False,True
203,11285,29.99944444444445,8,43.88397411227329,0.0,104.20833333333334,105.48333333333332,51.73238812583075,16.19029483901432,3.054632394140591,112.30055964023178,2.855998146981754,False,True,False,False,False,True,False,1,False,False,False,False,False,True
204,11284,29.99944444444445,8,42.495761538006086,0.0,104.66666666666666,105.525,53.44735909252039,16.194651673715224,3.126346620510924,136.62602286444897,3.109035533472789,False,True,False,False,False,True,False,1,False,False,False,False,False,True
205,11285,29.99944444444445,8,43.367449020358855,0.0,104.625,105.64166666666668,52.88435976960567,16.397744764194485,4.2829181378361705,140.88063932965574,3.2921737879114925,False,True,False,False,False,True,False,1,False,False,False,False,False,True
206,11286,29.99944444444445,8,42.6253093411661,0.0,103.21666666666664,105.03333333333336,53.11890838206628,16.136996295540214,3.829472188669425,116.9758924830363,2.9636994800737493,False,True,False,False,False,True,False,1,False,False,False,False,False,True
207,11283,29.99944444444445,8,43.30270637906905,0.0,104.45833333333334,105.15,52.62784720375786,16.27428807665428,3.0197605893963244,150.36994116600604,3.3540242449309186,False,True,False,False,False,True,False,1,False,False,False,False,False,True
208,11284,29.99944444444445,8,43.45124806524465,0.0,104.175,105.19166666666666,53.19035802906771,16.276670169055844,2.923709333027837,120.85789119649894,3.1472235639818056,False,True,False,False,False,True,False,1,False,False,False,False,False,True
209,8613,29.99944444444445,0,34.98006990880554,3.790388695987655,104.775,105.99166666666666,57.8544061302682,10.652048552204008,6.4074045131951785,203.05835580850388,36.36748399890162,False,False,False,False,False,True,False,1,False,False,False,False,False,True
21,8636,29.99944444444445,2,0.6118345015722273,2.015981867283951,4.166666666666667,13.333333333333332,98.77257989810096,1.7547994059741128,2.362128436896848,6.413161475702004,3.2774461527356387,True,False,True,True,True,True,False,2,False,False,False,False,False,True
210,11281,29.99944444444445,8,43.83547169503812,0.3416666666666667,105.04166666666666,106.20833333333334,53.523623792217,16.670262405986918,4.597762453839042,126.50220980006904,3.1811178455048674,False,True,False,False,False,True,False,1,False,False,False,False,False,True
211,8616,29.99944444444445,0,41.98702262439858,39.2103057484568,104.75833333333334,105.675,48.9786443825441,13.55042212371656,6.2351510306855005,275.79144165375016,49.32873781923225,False,False,False,False,False,True,False,1,False,False,False,False,False,True
212,11285,29.99944444444445,8,44.19441632605567,0.0,104.88333333333334,105.95833333333334,52.9198050509526,16.951775179233866,4.271284001529904,138.74937644544204,4.354427776722859,False,True,False,False,False,True,False,1,False,False,False,False,False,True
213,8618,29.99944444444445,0,43.166341442974655,37.402690972222224,105.11666666666666,105.91071428571428,49.5126479461592,13.509140327165913,6.653782181627968,259.41164008885056,48.5079220494572,False,False,False,False,False,True,False,1,False,False,False,False,False,True
214,11283,29.99944444444445,8,44.21237697733643,0.0,105.1,105.88333333333334,52.83169369848445,17.136438763536635,3.12343792626962,154.41244725957569,4.192742006435173,False,True,False,False,False,True,False,1,False,False,False,False,False,True
215,11280,29.99944444444445,8,43.932322952362846,0.0,104.43333333333334,105.61666666666666,53.10283687943262,16.651998584116306,2.965024244126638,129.25562498105717,3.833054278267044,False,True,False,False,False,True,False,1,False,False,False,False,False,True
216,11287,29.99944444444445,8,44.46928403812208,0.0,104.79166666666666,105.95,52.245946664304064,16.94491312248879,3.1486028422814103,130.32875438673923,3.6170170973706015,False,True,False,False,False,True,False,1,False,False,False,False,False,True
217,11283,29.99944444444445,8,44.45574565523548,0.0,104.775,105.75,51.95426748205264,16.666138380853248,3.047973434878513,127.52640658405082,3.645553058421976,False,True,False,False,False,True,False,1,False,False,False,False,False,True
218,11285,29.99944444444445,8,4.471985464813334,0.0,34.37833333333329,105.35833333333332,93.30970314576872,3.680745176756688,2.6882586738324443,52.09027121969745,6.990923792645104,False,True,False,False,True,True,False,2,False,False,False,False,False,True
219,7500,26.11715277777778,0,49.16641046176047,41.04881804152637,104.475,105.30833333333334,40.053333333333335,12.707200415514906,18.566348225108225,286.7956144492544,54.84482158730159,False,False,False,False,False,False,False,0,False,False,False,False,False,True
22,8635,29.99944444444445,1,0.6513207849861006,0.6918129709796377,0.8666666666666667,11.933333333333332,99.95367689635204,9.011276406468983,11.288019897492973,0.3042042612859057,0.2483314292347297,True,True,True,True,False,False,True,1,False,True,False,False,True,False
220,7481,26.047708333333333,0,48.65208685958252,38.59028303872054,104.525,105.43333333333334,41.59871674909771,13.051666114291896,19.043063741275883,299.58235327476075,56.033230041357285,False,False,False,False,False,False,False,0,False,False,False,False,False,True
221,7478,26.058125,0,49.95727588597215,36.81790500804173,104.29166666666666,105.25833333333334,42.17705268788446,13.55272644374652,19.04364820790336,299.9574758975535,59.47119996433984,False,False,False,False,False,False,False,0,False,False,False,False,False,True
222,7486,26.06854166666667,0,49.714164254349264,42.18575862794613,102.95833333333334,105.20833333333334,40.95645204381512,12.744702490318849,18.57507793287248,285.8719751557849,53.57951331589122,False,False,False,False,False,False,False,0,False,False,False,False,False,True
223,7491,26.078958333333333,0,48.02338498297525,40.12510752051767,104.83333333333334,105.55833333333334,41.302896809504745,12.704814755202229,18.77647791105941,284.885856149072,54.26574428997336,False,False,False,False,False,False,False,0,False,False,False,False,False,True
224,7480,26.04076388888889,0,48.784277593507205,38.08335193452381,104.70833333333334,105.60833333333332,41.3903743315508,12.61851643974859,17.771553300383516,286.1757801757066,52.93954322638146,False,False,False,False,False,False,False,0,False,False,False,False,False,True
225,7478,26.03729166666667,0,49.3259061661534,35.01816991843034,104.76666666666668,105.425,41.200855843808505,12.71599967513606,18.65392359935687,281.5732928745499,54.96543651365128,False,False,False,False,False,False,False,0,False,False,False,False,False,True
226,7485,26.07548611111111,0,48.22592247988039,35.36995563271604,103.8,105.28333333333336,43.64729458917836,13.105274447326073,17.62282151604797,301.744794986799,58.70607691573623,False,False,False,False,False,False,False,0,False,False,False,False,False,True
227,7479,26.065069444444443,0,48.708678824518174,34.88896742724868,104.18333333333334,104.98333333333332,43.548602754378926,13.064091714173536,17.43180132698785,307.9747348252763,57.53881471294227,False,False,False,False,False,False,False,0,False,False,False,False,False,True
228,7477,26.05118055555556,0,49.67401415929485,41.98656442901234,103.46666666666664,104.675,41.91520663367661,12.597083119328882,17.84153478481752,271.56323047169644,55.776505940970296,False,False,False,False,False,False,False,0,False,False,False,False,False,True
229,7494,26.11715277777778,0,47.119834736837085,46.68358410493828,96.50833333333334,99.825,37.72351214304777,11.109234972352144,18.78585757494885,239.5954896784561,46.76306136262101,False,False,False,False,False,False,False,0,False,False,False,False,False,True
23,8614,29.99944444444445,2,5.53719553864086,5.492410196987254,9.0,55.73333333333333,49.14093336429069,11.094542772993297,19.44935529604673,4.727610027345922,2.165316055677676,False,False,False,False,False,False,False,0,False,False,False,False,False,True
230,7473,26.033819444444443,0,46.08337400840161,39.28146219135802,96.19166666666666,99.64166666666668,39.71631205673759,11.315635232224814,18.818577820324105,222.7257626601063,42.95192644680802,False,False,False,False,False,False,False,0,False,False,False,False,False,True
231,7485,26.07201388888889,0,43.7188022871139,24.79189814814815,95.875,99.91666666666666,40.6813627254509,10.705579240179087,17.229707148785305,239.27133904171976,39.78250671617404,False,False,False,False,False,False,False,0,False,False,False,False,False,True
232,7474,26.030347222222225,0,44.10934091357977,18.714120370370367,96.44166666666666,100.0,42.56087770939256,10.947709178057206,17.303458338111803,247.65794054308907,40.71439084062847,False,False,False,False,False,False,False,0,False,False,False,False,False,True
233,7485,26.078958333333333,0,43.038308774049,20.191989087301582,96.52333333333334,99.83333333333334,43.09953239812959,10.812464534008516,17.57333294294216,239.999878487133,37.95706269682221,False,False,False,False,False,False,False,0,False,False,False,False,False,True
234,7476,26.047708333333333,0,43.80737313003565,20.2752025462963,96.21874999999996,99.8,43.11128945960407,10.890312466196422,19.463872805676576,230.9628162500956,38.38520201151621,False,False,False,False,False,False,False,0,False,False,False,False,False,True
235,7481,26.065069444444443,0,42.49510617067511,20.39533695712081,96.6,99.98333333333332,44.36572650715145,11.03895765314608,17.165778915050403,245.70935321863007,42.351636208553735,False,False,False,False,False,False,False,0,False,False,False,False,False,True
236,7478,26.058125,0,43.64876993882911,27.882717427248675,96.52625,99.89166666666668,42.645092270660605,11.727228407943214,19.813422882131093,241.57660033942463,41.162448530341024,False,False,False,False,False,False,False,0,False,False,False,False,False,True
237,7477,26.05118055555556,0,43.40193717693969,29.50537298831569,96.46666666666664,99.9,43.60037448174401,11.568698837767036,18.094825049231897,243.1094667269336,41.2179783303496,False,False,False,False,False,False,False,0,False,False,False,False,False,True
238,7475,26.04076388888889,0,45.30954386722531,30.81687885802469,96.34666666666664,99.94166666666666,41.76588628762542,11.597993761631605,17.793729501267965,242.02063431217613,42.34307123868327,False,False,False,False,False,False,False,0,False,False,False,False,False,True
239,8615,29.99944444444445,8,47.9140413764993,24.195018022101355,103.075,104.95833333333334,39.895531050493325,11.647370383134843,6.519484025357501,175.51150054111747,4.496612728214585,False,False,False,False,False,True,False,1,False,False,False,False,False,True
24,8614,29.99944444444445,2,0.3132447886452994,0.3229772927689594,1.0,18.2,99.721383793824,2.131543691565752,11.478532941273825,3.072059327561997,0.6893256087358711,True,True,True,True,True,False,True,2,False,True,True,True,True,True
